Timestamp,Image_Name,Ego_Lat,Ego_Lon,Ego_Speed,Lead_Lat,Lead_Lon,Lead_Speed,Fused_Distance,Vision_Distance,Lidar_Distance,Relative_Speed,Measurement_Type,Class_Label,BBOX_x1,BBOX_y1,BBOX_x2,BBOX_y2
1768960926.078,0055.jpg,10.48833812,77.94711903,16.48,10.48854966,77.94702865,16.41,25.54,35.63,25.54,-0.07,LiDAR,car,596,368,656,416
1768960926.081,0056.jpg,10.48833812,77.94711903,16.48,10.48854966,77.94702865,16.43,25.54,35.89,25.54,-0.05,LiDAR,car,596,368,656,416
1768960926.082,0057.jpg,10.48833812,77.94711903,16.48,10.48854964,77.94702866,15.93,25.54,36.26,25.54,-0.55,LiDAR,car,597,369,656,416
1768960926.088,0058.jpg,10.48833812,77.94711903,16.48,10.48854965,77.94702865,16.17,25.54,36.94,25.54,-0.31,LiDAR,car,598,369,656,416
1768960926.094,0059.jpg,10.48834085,77.94711782,16.49,10.48855231,77.94702731,16.18,25.54,37.44,25.54,-0.31,LiDAR,car,599,370,657,416
1768960926.137,0060.jpg,10.48834632,77.94711540,16.50,10.48855772,77.94702455,16.35,25.55,37.57,25.55,-0.16,LiDAR,car,600,369,657,415
1768960926.176,0061.jpg,10.48835178,77.94711297,16.52,10.48856822,77.94701958,21.20,26.17,37.59,26.17,4.68,LiDAR,car,600,368,658,414
1768960926.219,0062.jpg,10.48835725,77.94711053,16.54,10.48857356,77.94701683,19.82,26.17,37.76,26.17,3.28,LiDAR,car,601,368,658,414
1768960926.260,0063.jpg,10.48836272,77.94710808,16.55,10.48858397,77.94701186,23.38,26.79,38.28,26.79,6.82,LiDAR,car,602,367,658,412
1768960926.301,0064.jpg,10.48836819,77.94710561,16.57,10.48858938,77.94700905,21.41,26.80,40.12,26.80,4.84,LiDAR,car,604,366,658,411
1768960926.478,0065.jpg,10.48839284,77.94709440,16.66,10.48861985,77.94699363,21.36,27.57,40.06,27.57,4.70,LiDAR,car,605,365,659,411
1768960926.480,0066.jpg,10.48839284,77.94709440,16.66,10.48862039,77.94699339,32.69,27.64,41.14,27.64,16.04,LiDAR,car,607,365,659,409
1768960926.481,0067.jpg,10.48839284,77.94709440,16.66,10.48862267,77.94699238,87.08,27.92,41.54,27.92,70.42,LiDAR,car,608,366,660,408
1768960926.483,0068.jpg,10.48839284,77.94709440,16.66,10.48862300,77.94699223,74.34,27.96,42.37,27.96,57.68,LiDAR,car,609,366,660,408
1768960926.511,0069.jpg,10.48839833,77.94709187,16.67,10.48862877,77.94698925,57.57,28.00,42.46,28.00,40.90,LiDAR,car,609,365,660,408
1768960926.552,0070.jpg,10.48840381,77.94708934,16.69,10.48863598,77.94698564,46.94,28.23,41.97,28.23,30.25,LiDAR,car,610,366,661,408
1768960926.593,0071.jpg,10.48840930,77.94708680,16.71,10.48864137,77.94698285,37.88,28.23,42.29,28.23,21.17,LiDAR,car,610,366,661,408
1768960926.638,0072.jpg,10.48841479,77.94708425,16.73,10.48865026,77.94697848,34.36,28.65,43.19,28.65,17.64,LiDAR,car,612,367,662,407
1768960926.676,0073.jpg,10.48842029,77.94708169,16.74,10.48865564,77.94697569,29.07,28.65,43.17,28.65,12.33,LiDAR,car,613,367,663,407
1768960926.719,0074.jpg,10.48842579,77.94707912,16.76,10.48866552,77.94697085,29.24,29.20,43.22,29.20,12.48,LiDAR,car,613,366,663,405
1768960926.761,0075.jpg,10.48843129,77.94707654,16.78,10.48867443,77.94696646,28.54,29.63,43.83,29.63,11.76,LiDAR,car,614,366,663,403
1768960926.803,0076.jpg,10.48843680,77.94707395,16.80,10.48868162,77.94696283,26.60,29.84,44.64,29.84,9.80,LiDAR,car,615,367,663,403
1768960926.843,0077.jpg,10.48844231,77.94707136,16.82,10.48868722,77.94695995,23.84,29.87,44.50,29.87,7.02,LiDAR,car,615,367,664,403
1768960926.886,0078.jpg,10.48844782,77.94706875,16.84,10.48869584,77.94695568,24.52,30.26,44.85,30.26,7.68,LiDAR,car,616,367,664,403
1768960926.926,0079.jpg,10.48845610,77.94706483,16.86,10.48870387,77.94695152,22.13,30.24,45.35,30.24,5.26,LiDAR,car,617,368,665,403
1768960926.978,0080.jpg,10.48846162,77.94706221,16.88,10.48871460,77.94694629,24.34,30.89,46.18,30.89,7.46,LiDAR,car,618,368,665,403
1768960927.010,0081.jpg,10.48846714,77.94705958,16.90,10.48872018,77.94694341,22.29,30.91,46.45,30.91,5.39,LiDAR,car,618,368,665,402
1768960927.056,0082.jpg,10.48847267,77.94705694,16.92,10.48873201,77.94693767,25.72,31.68,47.61,31.68,8.80,LiDAR,car,619,369,664,400
1768960927.093,0083.jpg,10.48847820,77.94705430,16.94,10.48873910,77.94693408,24.73,31.88,48.46,31.88,7.79,LiDAR,car,620,370,664,399
1768960927.134,0084.jpg,10.48848374,77.94705164,16.95,10.48874500,77.94693104,22.80,31.94,48.27,31.94,5.85,LiDAR,car,620,369,665,399
1768960927.176,0085.jpg,10.48848929,77.94704899,16.97,10.48875047,77.94692821,21.07,31.94,49.00,31.94,4.09,LiDAR,car,620,368,664,397
1768960927.216,0086.jpg,10.48849483,77.94704632,16.99,10.48875560,77.94692552,19.56,31.90,48.86,31.90,2.56,LiDAR,car,621,368,665,397
1768960927.395,0087.jpg,10.48851985,77.94703424,17.07,10.48879387,77.94690642,21.66,33.56,48.59,33.56,4.59,LiDAR,car,621,367,666,397
1768960927.396,0088.jpg,10.48851985,77.94703424,17.07,10.48879397,77.94690638,22.59,33.57,49.37,33.57,5.52,LiDAR,car,622,368,666,397
1768960927.398,0089.jpg,10.48851985,77.94703424,17.07,10.48879388,77.94690642,18.79,33.56,49.55,33.56,1.72,LiDAR,car,623,369,667,398
1768960927.400,0090.jpg,10.48851985,77.94703424,17.07,10.48879443,77.94690616,29.32,33.63,49.62,33.63,12.24,LiDAR,car,623,370,667,397
1768960927.428,0091.jpg,10.48852542,77.94703154,17.09,10.48879932,77.94690362,24.85,33.55,50.13,33.55,7.76,LiDAR,car,624,370,667,398
1768960927.476,0092.jpg,10.48853100,77.94702884,17.11,10.48881021,77.94689829,26.62,34.21,51.15,34.21,9.52,LiDAR,car,625,371,667,397
1768960927.507,0093.jpg,10.48853658,77.94702612,17.13,10.48881589,77.94689540,23.96,34.23,51.02,34.23,6.83,LiDAR,car,625,368,667,397
1768960927.552,0094.jpg,10.48854216,77.94702340,17.15,10.48882731,77.94688982,26.75,34.95,50.92,34.95,9.60,LiDAR,car,625,366,667,397
1768960927.594,0095.jpg,10.48854775,77.94702068,17.16,10.48883288,77.94688700,23.90,34.95,51.24,34.95,6.74,LiDAR,car,626,365,668,397
1768960927.635,0096.jpg,10.48855334,77.94701795,17.18,10.48883853,77.94688416,21.98,34.96,51.57,34.96,4.80,LiDAR,car,626,365,668,396
1768960927.677,0097.jpg,10.48855894,77.94701521,17.20,10.48884977,77.94687871,25.60,35.66,51.77,35.66,8.40,LiDAR,car,626,364,668,396
1768960927.718,0098.jpg,10.48856454,77.94701247,17.22,10.48885533,77.94687594,23.07,35.65,52.27,35.65,5.85,LiDAR,car,627,366,668,396
