Timestamp,Image_Name,Ego_Lat,Ego_Lon,Ego_Speed,Lead_Lat,Lead_Lon,Lead_Speed,Fused_Distance,Vision_Distance,Lidar_Distance,Relative_Speed,Measurement_Type,Class_Label,BBOX_x1,BBOX_y1,BBOX_x2,BBOX_y2
1768960960.177,0034.jpg,10.49373382,77.94481642,13.08,10.49393183,77.94481484,12.76,22.04,19.01,22.04,-0.31,LiDAR,truck,577,289,690,415
1768960960.233,0035.jpg,10.49374092,77.94481622,13.09,10.49393892,77.94481456,12.86,22.04,18.94,22.04,-0.23,LiDAR,truck,577,289,691,416
1768960960.650,0036.jpg,10.49378846,77.94481484,13.20,10.49398518,77.94481335,12.93,21.90,18.90,21.90,-0.26,LiDAR,truck,577,289,691,416
1768960960.651,0037.jpg,10.49379085,77.94481477,13.20,10.49398758,77.94481330,13.11,21.90,18.89,21.90,-0.09,LiDAR,truck,577,289,692,416
1768960960.660,0038.jpg,10.49379085,77.94481477,13.20,10.49398758,77.94481330,13.14,21.90,18.84,21.90,-0.06,LiDAR,truck,577,289,692,416
1768960960.661,0039.jpg,10.49379085,77.94481477,13.20,10.49398758,77.94481330,13.16,21.90,18.82,21.90,-0.04,LiDAR,truck,577,289,692,416
1768960960.666,0040.jpg,10.49379085,77.94481477,13.20,10.49398758,77.94481330,13.17,21.90,18.79,21.90,-0.03,LiDAR,truck,577,289,692,416
1768960960.673,0041.jpg,10.49379323,77.94481471,13.20,10.49398963,77.94481325,11.65,21.86,18.77,21.86,-1.56,LiDAR,truck,577,289,692,416
1768960960.674,0042.jpg,10.49379323,77.94481471,13.20,10.49398963,77.94481325,12.11,21.86,18.80,21.86,-1.09,LiDAR,truck,577,289,692,416
1768960960.675,0043.jpg,10.49379323,77.94481471,13.20,10.49398963,77.94481325,12.49,21.86,17.74,21.86,-0.71,LiDAR,truck,570,289,692,417
1768960960.677,0044.jpg,10.49379323,77.94481471,13.20,10.49398963,77.94481325,12.53,21.86,17.99,21.86,-0.67,LiDAR,truck,572,290,692,417
1768960960.683,0045.jpg,10.49379323,77.94481471,13.20,10.49398963,77.94481325,12.76,21.86,17.78,21.86,-0.44,LiDAR,truck,570,290,692,417
1768960961.063,0046.jpg,10.49383878,77.94481346,13.29,10.49403354,77.94481231,12.83,21.68,17.93,21.68,-0.45,LiDAR,truck,571,290,692,417
1768960961.064,0047.jpg,10.49383878,77.94481346,13.29,10.49403351,77.94481231,12.23,21.68,18.21,21.68,-1.06,LiDAR,truck,573,289,692,417
1768960961.068,0048.jpg,10.49383878,77.94481346,13.29,10.49403351,77.94481231,12.62,21.68,18.49,21.68,-0.67,LiDAR,truck,575,289,692,417
1768960961.069,0049.jpg,10.49384119,77.94481339,13.29,10.49403592,77.94481227,12.91,21.68,18.64,21.68,-0.38,LiDAR,truck,576,288,692,416
1768960961.075,0050.jpg,10.49384119,77.94481339,13.29,10.49403592,77.94481227,13.00,21.68,18.63,21.68,-0.29,LiDAR,truck,576,288,692,417
1768960961.078,0051.jpg,10.49384119,77.94481339,13.29,10.49403589,77.94481227,12.77,21.67,18.53,21.67,-0.52,LiDAR,truck,575,289,692,418
1768960961.079,0052.jpg,10.49384119,77.94481339,13.29,10.49403589,77.94481227,12.86,21.67,18.69,21.67,-0.43,LiDAR,truck,576,289,692,418
1768960961.080,0053.jpg,10.49384119,77.94481339,13.29,10.49403589,77.94481227,12.99,21.67,18.64,21.67,-0.30,LiDAR,truck,576,289,692,418
1768960961.083,0054.jpg,10.49384119,77.94481339,13.29,10.49403589,77.94481227,13.08,21.67,18.65,21.67,-0.21,LiDAR,truck,576,288,692,418
1768960961.088,0055.jpg,10.49384119,77.94481339,13.29,10.49403589,77.94481227,13.16,21.67,18.66,21.67,-0.14,LiDAR,truck,577,289,692,418
1768960961.092,0056.jpg,10.49384359,77.94481333,13.30,10.49403830,77.94481222,13.28,21.68,18.66,21.68,-0.02,LiDAR,truck,577,289,693,418
1768960961.141,0057.jpg,10.49384840,77.94481320,13.30,10.49404311,77.94481214,13.29,21.68,18.61,21.68,-0.01,LiDAR,truck,577,288,693,418
1768960961.181,0058.jpg,10.49385322,77.94481308,13.31,10.49404748,77.94481205,12.93,21.63,18.61,21.63,-0.38,LiDAR,truck,577,288,693,417
1768960961.218,0059.jpg,10.49385804,77.94481296,13.32,10.49405228,77.94481194,13.04,21.62,18.56,21.62,-0.28,LiDAR,truck,577,288,693,418
1768960961.276,0060.jpg,10.49386527,77.94481277,13.33,10.49405903,77.94481182,12.85,21.57,18.47,21.57,-0.47,LiDAR,truck,577,289,694,418
1768960961.302,0061.jpg,10.49386768,77.94481271,13.33,10.49406148,77.94481177,13.05,21.57,18.45,21.57,-0.27,LiDAR,truck,578,291,695,418
1768960961.350,0062.jpg,10.49387491,77.94481253,13.33,10.49406871,77.94481163,13.14,21.57,18.38,21.57,-0.19,LiDAR,truck,578,291,695,419
1768960961.690,0063.jpg,10.49391596,77.94481153,13.37,10.49410759,77.94481113,13.02,21.33,18.35,21.33,-0.35,LiDAR,truck,578,291,695,420
1768960961.696,0064.jpg,10.49391596,77.94481153,13.37,10.49410756,77.94481113,12.99,21.33,18.30,21.33,-0.38,LiDAR,truck,577,288,695,419
1768960961.700,0065.jpg,10.49391596,77.94481153,13.37,10.49410758,77.94481113,13.22,21.33,18.28,21.33,-0.14,LiDAR,truck,577,290,695,419
1768960961.707,0066.jpg,10.49391838,77.94481148,13.37,10.49410995,77.94481113,13.02,21.33,18.17,21.33,-0.35,LiDAR,truck,577,283,696,419
1768960961.710,0067.jpg,10.49391838,77.94481148,13.37,10.49410995,77.94481113,13.15,21.33,18.05,21.33,-0.22,LiDAR,truck,577,285,696,419
1768960961.718,0068.jpg,10.49391838,77.94481148,13.37,10.49410995,77.94481113,13.22,21.33,18.06,21.33,-0.15,LiDAR,truck,577,283,697,418
1768960961.723,0069.jpg,10.49391838,77.94481148,13.37,10.49410997,77.94481113,13.39,21.33,18.16,21.33,0.02,LiDAR,truck,578,286,697,418
1768960961.725,0070.jpg,10.49391838,77.94481148,13.37,10.49410998,77.94481113,13.58,21.33,18.07,21.33,0.21,LiDAR,truck,577,284,697,416
1768960962.109,0071.jpg,10.49396438,77.94481055,13.39,10.49415393,77.94481181,13.35,21.10,18.15,21.10,-0.03,LiDAR,truck,577,283,696,415
1768960962.112,0072.jpg,10.49396680,77.94481052,13.39,10.49415641,77.94481186,13.91,21.11,18.00,21.11,0.52,LiDAR,truck,577,282,697,415
1768960962.117,0073.jpg,10.49396680,77.94481052,13.39,10.49415637,77.94481186,13.48,21.10,17.98,21.10,0.10,LiDAR,truck,577,283,697,415
1768960962.126,0074.jpg,10.49396923,77.94481048,13.39,10.49415875,77.94481191,13.29,21.10,18.04,21.10,-0.09,LiDAR,truck,577,284,697,416
1768960962.129,0075.jpg,10.49396923,77.94481048,13.39,10.49415885,77.94481191,14.33,21.11,17.95,21.11,0.94,LiDAR,truck,577,277,697,418
1768960962.132,0076.jpg,10.49396923,77.94481048,13.39,10.49415872,77.94481191,12.74,21.10,18.07,21.10,-0.64,LiDAR,truck,577,284,697,419
1768960962.133,0077.jpg,10.49396923,77.94481048,13.39,10.49415882,77.94481191,15.32,21.11,18.13,21.11,1.94,LiDAR,truck,577,278,697,419
1768960962.138,0078.jpg,10.49396923,77.94481048,13.39,10.49415869,77.94481191,13.76,21.09,18.17,21.09,0.37,LiDAR,truck,577,287,696,419
1768960962.446,0079.jpg,10.49400555,77.94481007,13.39,10.49419323,77.94481280,13.46,20.89,18.18,20.89,0.07,LiDAR,truck,577,287,696,419
1768960962.452,0080.jpg,10.49400797,77.94481005,13.39,10.49419564,77.94481286,13.38,20.89,18.12,20.89,-0.01,LiDAR,truck,576,285,696,419
1768960962.456,0081.jpg,10.49400797,77.94481005,13.39,10.49419572,77.94481286,14.05,20.90,18.03,20.90,0.66,LiDAR,truck,576,278,695,418
1768960962.457,0082.jpg,10.49400797,77.94481005,13.39,10.49419563,77.94481286,10.97,20.89,18.04,20.89,-2.42,LiDAR,truck,575,285,695,419
1768960962.465,0083.jpg,10.49400797,77.94481005,13.39,10.49419563,77.94481286,11.70,20.89,17.99,20.89,-1.69,LiDAR,truck,575,285,695,419
1768960962.472,0084.jpg,10.49400797,77.94481005,13.39,10.49419515,77.94481286,9.93,20.84,18.00,20.84,-3.47,LiDAR,truck,575,284,695,419
1768960962.473,0085.jpg,10.49401039,77.94481003,13.39,10.49419758,77.94481292,11.42,20.84,17.93,20.84,-1.97,LiDAR,truck,574,284,694,418
1768960962.474,0086.jpg,10.49401039,77.94481003,13.39,10.49419757,77.94481292,11.60,20.84,17.93,20.84,-1.79,LiDAR,truck,574,286,694,418
1768960962.476,0087.jpg,10.49401039,77.94481003,13.39,10.49419757,77.94481292,12.09,20.84,17.90,20.84,-1.30,LiDAR,truck,574,285,694,418
1768960962.479,0088.jpg,10.49401039,77.94481003,13.39,10.49419755,77.94481292,12.33,20.84,17.86,20.84,-1.06,LiDAR,truck,573,286,694,419
1768960962.481,0089.jpg,10.49401039,77.94481003,13.39,10.49419757,77.94481292,12.81,20.84,17.95,20.84,-0.59,LiDAR,truck,573,284,694,419
1768960962.511,0090.jpg,10.49401524,77.94481000,13.39,10.49420238,77.94481307,12.95,20.83,17.92,20.83,-0.44,LiDAR,truck,573,285,693,419
1768960962.901,0091.jpg,10.49406124,77.94480991,13.39,10.49424601,77.94481460,12.88,20.57,17.91,20.57,-0.51,LiDAR,truck,572,285,693,418
1768960962.910,0092.jpg,10.49406366,77.94480992,13.38,10.49424843,77.94481470,13.06,20.58,17.90,20.58,-0.33,LiDAR,truck,572,286,693,419
1768960962.914,0093.jpg,10.49406366,77.94480992,13.38,10.49424843,77.94481470,13.15,20.58,17.83,20.58,-0.23,LiDAR,truck,572,286,693,419
1768960962.919,0094.jpg,10.49406366,77.94480992,13.38,10.49424841,77.94481470,13.11,20.57,17.89,20.57,-0.28,LiDAR,truck,571,285,692,418
1768960962.932,0095.jpg,10.49406608,77.94480993,13.38,10.49425083,77.94481478,13.19,20.57,17.89,20.57,-0.19,LiDAR,truck,571,285,692,418
1768960962.934,0096.jpg,10.49406608,77.94480993,13.38,10.49425083,77.94481478,13.28,20.57,17.82,20.57,-0.10,LiDAR,bus,570,285,692,418
1768960962.941,0097.jpg,10.49406608,77.94480993,13.38,10.49425083,77.94481478,13.31,20.57,17.75,20.57,-0.07,LiDAR,truck,570,285,692,418
1768960962.945,0098.jpg,10.49406608,77.94480993,13.38,10.49425083,77.94481478,13.28,20.57,17.75,20.57,-0.10,LiDAR,truck,570,285,691,418
1768960962.948,0099.jpg,10.49406850,77.94480994,13.38,10.49425324,77.94481487,13.22,20.57,17.75,20.57,-0.16,LiDAR,truck,569,285,691,418
1768960962.949,0100.jpg,10.49406850,77.94480994,13.38,10.49425323,77.94481487,13.09,20.57,17.74,20.57,-0.30,LiDAR,truck,569,285,691,419
1768960963.322,0101.jpg,10.49411206,77.94481028,13.38,10.49429457,77.94481652,12.98,20.33,17.73,20.33,-0.40,LiDAR,truck,569,285,690,419
1768960963.327,0102.jpg,10.49411206,77.94481028,13.38,10.49429459,77.94481652,13.19,20.33,17.68,20.33,-0.19,LiDAR,truck,568,284,690,419
1768960963.334,0103.jpg,10.49411448,77.94481030,13.38,10.49429703,77.94481662,13.34,20.33,17.58,20.33,-0.03,LiDAR,bus,567,284,690,419
1768960963.335,0104.jpg,10.49411448,77.94481030,13.38,10.49429706,77.94481662,14.30,20.34,17.58,20.34,0.92,LiDAR,bus,567,284,690,417
1768960963.343,0105.jpg,10.49411448,77.94481030,13.38,10.49429705,77.94481662,13.99,20.34,17.48,20.34,0.61,LiDAR,truck,566,284,690,417
1768960963.344,0106.jpg,10.49411448,77.94481030,13.38,10.49429701,77.94481662,12.49,20.33,17.50,20.33,-0.89,LiDAR,bus,566,284,690,418
1768960963.347,0107.jpg,10.49411448,77.94481030,13.38,10.49429701,77.94481662,12.72,20.33,17.46,20.33,-0.66,LiDAR,bus,566,283,690,418
1768960963.350,0108.jpg,10.49411690,77.94481033,13.38,10.49429948,77.94481671,13.49,20.34,17.40,20.34,0.11,LiDAR,bus,565,284,690,417
1768960963.351,0109.jpg,10.49411690,77.94481033,13.38,10.49429942,77.94481671,11.78,20.33,17.40,20.33,-1.60,LiDAR,bus,565,284,689,418
1768960963.352,0110.jpg,10.49411690,77.94481033,13.38,10.49429940,77.94481671,11.80,20.33,17.29,20.33,-1.58,LiDAR,bus,565,284,689,420
1768960963.389,0111.jpg,10.49411932,77.94481036,13.38,10.49430136,77.94481679,11.87,20.28,17.30,20.28,-1.51,LiDAR,truck,565,282,689,420
1768960963.428,0112.jpg,10.49412657,77.94481046,13.37,10.49430860,77.94481710,12.30,20.28,17.00,20.28,-1.07,LiDAR,truck,562,282,689,420
1768960963.474,0113.jpg,10.49413141,77.94481052,13.37,10.49431282,77.94481727,12.18,20.21,16.97,20.21,-1.19,LiDAR,truck,562,282,689,421
1768960963.735,0114.jpg,10.49416280,77.94481105,13.34,10.49434323,77.94481852,12.39,20.10,16.99,20.10,-0.95,LiDAR,truck,562,282,689,420
1768960963.741,0115.jpg,10.49416280,77.94481105,13.34,10.49434323,77.94481852,12.68,20.10,17.13,20.10,-0.67,LiDAR,truck,563,281,689,420
1768960963.746,0116.jpg,10.49416280,77.94481105,13.34,10.49434324,77.94481852,12.95,20.10,17.11,20.10,-0.40,LiDAR,truck,563,280,689,419
1768960963.751,0117.jpg,10.49416522,77.94481109,13.34,10.49434567,77.94481861,13.21,20.10,17.19,20.10,-0.13,LiDAR,truck,563,277,689,420
1768960963.762,0118.jpg,10.49416522,77.94481109,13.34,10.49434512,77.94481859,11.61,20.04,17.21,20.04,-1.73,LiDAR,truck,564,275,689,419
1768960964.103,0119.jpg,10.49420613,77.94481198,13.29,10.49438465,77.94481992,11.94,19.89,17.22,19.89,-1.35,LiDAR,truck,563,276,689,420
1768960964.132,0120.jpg,10.49421094,77.94481210,13.29,10.49438942,77.94482010,12.30,19.89,17.17,19.89,-0.99,LiDAR,truck,563,280,689,421
1768960964.133,0121.jpg,10.49421094,77.94481210,13.29,10.49438940,77.94482010,12.25,19.89,17.24,19.89,-1.04,LiDAR,truck,564,281,689,422
1768960964.135,0122.jpg,10.49421094,77.94481210,13.29,10.49438940,77.94482010,12.56,19.89,17.20,19.89,-0.73,LiDAR,truck,564,281,689,423
1768960964.138,0123.jpg,10.49421094,77.94481210,13.29,10.49438942,77.94482010,12.94,19.89,17.18,19.89,-0.35,LiDAR,truck,564,282,690,423
1768960964.141,0124.jpg,10.49421094,77.94481210,13.29,10.49438941,77.94482010,12.95,19.89,17.19,19.89,-0.34,LiDAR,truck,564,283,690,424
1768960964.142,0125.jpg,10.49421094,77.94481210,13.29,10.49438942,77.94482010,13.30,19.89,17.13,19.89,0.01,LiDAR,truck,564,284,690,423
1768960964.144,0126.jpg,10.49421094,77.94481210,13.29,10.49438943,77.94482010,13.55,19.89,17.09,19.89,0.27,LiDAR,truck,564,284,691,422
1768960964.146,0127.jpg,10.49421094,77.94481210,13.29,10.49438942,77.94482010,13.35,19.89,17.13,19.89,0.06,LiDAR,truck,565,283,691,422
1768960964.149,0128.jpg,10.49421334,77.94481215,13.28,10.49439182,77.94482018,13.38,19.89,17.13,19.89,0.10,LiDAR,truck,565,284,691,423
1768960964.526,0129.jpg,10.49425649,77.94481323,13.24,10.49443347,77.94482151,13.18,19.72,17.10,19.72,-0.06,LiDAR,truck,565,283,691,422
1768960964.531,0130.jpg,10.49425889,77.94481329,13.24,10.49443588,77.94482158,13.33,19.72,17.02,19.72,0.09,LiDAR,truck,565,284,692,423
1768960964.532,0131.jpg,10.49425889,77.94481329,13.24,10.49443588,77.94482158,13.31,19.72,17.02,19.72,0.06,LiDAR,truck,565,284,692,423
1768960964.537,0132.jpg,10.49425889,77.94481329,13.24,10.49443587,77.94482158,13.24,19.72,17.03,19.72,-0.00,LiDAR,truck,566,283,692,423
1768960964.538,0133.jpg,10.49425889,77.94481329,13.24,10.49443588,77.94482158,13.52,19.72,17.05,19.72,0.28,LiDAR,truck,566,283,693,423
1768960964.542,0134.jpg,10.49425889,77.94481329,13.24,10.49443588,77.94482158,13.44,19.72,17.02,19.72,0.20,LiDAR,truck,566,283,693,423
1768960964.548,0135.jpg,10.49426128,77.94481335,13.24,10.49443828,77.94482166,13.38,19.72,16.98,19.72,0.14,LiDAR,truck,566,283,693,423
1768960964.550,0136.jpg,10.49426128,77.94481335,13.24,10.49443829,77.94482166,13.55,19.73,16.95,19.73,0.31,LiDAR,truck,566,283,694,422
1768960964.553,0137.jpg,10.49426128,77.94481335,13.24,10.49443831,77.94482166,13.68,19.73,16.97,19.73,0.45,LiDAR,truck,567,284,694,422
1768960964.556,0138.jpg,10.49426128,77.94481335,13.24,10.49443830,77.94482166,13.41,19.73,16.94,19.73,0.17,LiDAR,truck,567,283,694,422
1768960964.693,0139.jpg,10.49427802,77.94481379,13.22,10.49445439,77.94482215,13.19,19.65,16.91,19.65,-0.04,LiDAR,truck,567,283,695,422
1768960964.699,0140.jpg,10.49427802,77.94481379,13.22,10.49445439,77.94482215,13.19,19.65,16.95,19.65,-0.03,LiDAR,truck,568,284,695,422
1768960964.704,0141.jpg,10.49427802,77.94481379,13.22,10.49445440,77.94482215,13.28,19.66,17.01,19.66,0.05,LiDAR,truck,569,283,696,421
1768960964.706,0142.jpg,10.49427802,77.94481379,13.22,10.49445440,77.94482215,13.26,19.66,16.97,19.66,0.04,LiDAR,truck,569,283,696,421
1768960965.108,0143.jpg,10.49432573,77.94481508,13.17,10.49450103,77.94482369,13.10,19.54,16.91,19.54,-0.06,LiDAR,truck,569,281,696,420
1768960965.110,0144.jpg,10.49432811,77.94481515,13.16,10.49450341,77.94482377,13.31,19.54,16.88,19.54,0.15,LiDAR,truck,569,281,697,421
1768960965.115,0145.jpg,10.49432811,77.94481515,13.16,10.49450341,77.94482377,13.27,19.54,16.83,19.54,0.11,LiDAR,truck,569,282,697,421
1768960965.118,0146.jpg,10.49432811,77.94481515,13.16,10.49450341,77.94482377,13.23,19.54,16.80,19.54,0.07,LiDAR,truck,569,282,697,422
1768960965.119,0147.jpg,10.49432811,77.94481515,13.16,10.49450342,77.94482377,13.27,19.54,16.80,19.54,0.11,LiDAR,truck,569,283,698,422
1768960965.122,0148.jpg,10.49432811,77.94481515,13.16,10.49450342,77.94482377,13.29,19.54,16.73,19.54,0.13,LiDAR,truck,569,284,698,423
1768960965.125,0149.jpg,10.49432811,77.94481515,13.16,10.49450344,77.94482377,13.49,19.54,16.86,19.54,0.33,LiDAR,truck,570,284,698,424
1768960965.130,0150.jpg,10.49433049,77.94481521,13.16,10.49450582,77.94482385,13.42,19.54,16.83,19.54,0.26,LiDAR,truck,570,285,698,424
1768960965.135,0151.jpg,10.49433049,77.94481521,13.16,10.49450580,77.94482385,13.18,19.54,16.85,19.54,0.02,LiDAR,truck,570,285,698,425
1768960965.139,0152.jpg,10.49433049,77.94481521,13.16,10.49450582,77.94482385,13.34,19.54,16.86,19.54,0.19,LiDAR,truck,570,285,698,424
1768960965.144,0153.jpg,10.49433049,77.94481521,13.16,10.49450583,77.94482385,13.35,19.54,16.79,19.54,0.20,LiDAR,truck,570,285,699,424
1768960965.185,0154.jpg,10.49433525,77.94481535,13.15,10.49451034,77.94482400,13.09,19.51,16.77,19.51,-0.07,LiDAR,truck,571,285,699,424
1768960965.219,0155.jpg,10.49434000,77.94481548,13.15,10.49451511,77.94482416,13.12,19.52,16.73,19.52,-0.03,LiDAR,truck,571,284,700,424
1768960965.562,0156.jpg,10.49438032,77.94481665,13.10,10.49455483,77.94482553,13.02,19.45,16.74,19.45,-0.08,LiDAR,truck,571,284,700,424
1768960965.574,0157.jpg,10.49438269,77.94481672,13.09,10.49455719,77.94482562,13.03,19.45,16.72,19.45,-0.06,LiDAR,truck,571,285,700,424
1768960965.575,0158.jpg,10.49438269,77.94481672,13.09,10.49455719,77.94482562,13.05,19.45,16.69,19.45,-0.04,LiDAR,truck,571,285,700,424
1768960965.580,0159.jpg,10.49438269,77.94481672,13.09,10.49455720,77.94482562,13.14,19.45,16.69,19.45,0.05,LiDAR,truck,571,285,701,424
1768960965.582,0160.jpg,10.49438269,77.94481672,13.09,10.49455719,77.94482562,12.91,19.45,16.66,19.45,-0.19,LiDAR,truck,571,286,701,425
1768960965.583,0161.jpg,10.49438269,77.94481672,13.09,10.49455719,77.94482562,12.96,19.45,16.67,19.45,-0.13,LiDAR,truck,572,286,701,425
1768960965.592,0162.jpg,10.49438506,77.94481679,13.09,10.49455955,77.94482571,12.99,19.45,16.72,19.45,-0.10,LiDAR,truck,572,285,701,425
1768960965.594,0163.jpg,10.49438506,77.94481679,13.09,10.49455955,77.94482571,12.96,19.45,16.71,19.45,-0.13,LiDAR,truck,572,285,701,426
1768960965.982,0164.jpg,10.49442991,77.94481818,13.03,10.49460413,77.94482728,12.92,19.42,16.69,19.42,-0.11,LiDAR,truck,572,285,702,426
1768960965.983,0165.jpg,10.49442991,77.94481818,13.03,10.49460413,77.94482728,12.95,19.42,16.67,19.42,-0.08,LiDAR,truck,572,285,702,426
1768960965.988,0166.jpg,10.49442991,77.94481818,13.03,10.49460414,77.94482728,13.05,19.42,16.65,19.42,0.02,LiDAR,truck,572,286,702,426
1768960965.994,0167.jpg,10.49443226,77.94481825,13.03,10.49460650,77.94482736,13.09,19.42,16.65,19.42,0.06,LiDAR,truck,573,285,702,425
1768960965.995,0168.jpg,10.49443226,77.94481825,13.03,10.49460651,77.94482736,13.37,19.42,16.62,19.42,0.34,LiDAR,truck,573,285,703,425
1768960966.019,0169.jpg,10.49443462,77.94481832,13.03,10.49460888,77.94482744,13.28,19.42,16.67,19.42,0.26,LiDAR,truck,573,284,703,424
1768960966.021,0170.jpg,10.49443462,77.94481832,13.03,10.49460887,77.94482744,12.87,19.42,16.68,19.42,-0.16,LiDAR,truck,573,283,703,424
1768960966.022,0171.jpg,10.49443462,77.94481832,13.03,10.49460887,77.94482744,12.92,19.42,16.60,19.42,-0.11,LiDAR,truck,573,283,703,424
